Address,Price,Currency,Link,Property Type,Rooms_count,Floor,Area,City,Neighborhood,Tags1,Tags2,Tags3
"ביל""ו 9",2220000,לא,https://www.yad2.co.il/realestate/item/q2fofkz3?opened-from=feed&component-type=main_feed&spot=standard&location=11&pagination=19,דירת גן,5,,100.0,קרית עבודה,מרכז,3 כיווני אוויר,נכס עורפי,בניין משופץ
סוקולוב 2,3750000,NIS,https://www.yad2.co.il/realestate/item/d2tiqsax?opened-from=feed&component-type=main_feed&spot=standard&location=12&pagination=19,דירה,4,1.0,118.0,רמת גן,נחלת גנים,"ממ""ד",3 כיווני אוויר,חניה
אלמוג 8,1880000,NIS,https://www.yad2.co.il/realestate/item/nuhiimpl?opened-from=feed&component-type=main_feed&spot=standard&location=13&pagination=19,דירה,4,2.0,108.0,נהריה,אכזיב,3 כיווני אוויר,חניה,קרוב לים
סרן יובל נריה 8,1920000,NIS,https://www.yad2.co.il/realestate/item/o9og1d31?opened-from=feed&component-type=main_feed&spot=standard&location=14&pagination=19,גג/ פנטהאוז,5,6.0,185.0,דימונה,השחר,"ממ""ד",4 כיווני אוויר,חניה
שדרות היונה 48,4200000,NIS,https://www.yad2.co.il/realestate/item/r4dnzfvn?opened-from=feed&component-type=main_feed&spot=standard&location=15&pagination=19,בית פרטי/ קוטג',7,,571.0,מיתר / כרמית,שאר העיר,3 חדרי מקלחת,4 כיווני אוויר,חניה
"צבי ש""ץ 34",1990000,NIS,https://www.yad2.co.il/realestate/item/2zrk9dgc?opened-from=feed&component-type=main_feed&spot=standard&location=16&pagination=19,דירה,5,1.0,93.0,חולון,גרין ועם,יחידת הורים,מטבח גדול,גמיש במחיר
אשל אברהם 25,24500000,NIS,https://www.yad2.co.il/realestate/item/5r8qxlx3?opened-from=feed&component-type=main_feed&spot=standard&location=17&pagination=19,בית פרטי/ קוטג',8,,455.0,רמת השרון,קרית יערים,4 חדרי מקלחת,3 כיווני אוויר,חדש מקבלן
משה לרר 4,4650000,NIS,https://www.yad2.co.il/realestate/item/qapwf2bn?opened-from=feed&component-type=main_feed&spot=standard&location=18&pagination=19,דירה,5,4.0,135.0,נס ציונה,ארגמן,3 כיווני אוויר,נוף פתוח לפארק,חניה
דרך ההגנה 67,1570000,NIS,https://www.yad2.co.il/realestate/item/6qxxwt2y?opened-from=feed&component-type=main_feed&spot=standard&location=19&pagination=19,דירה,2,2.0,48.0,תל אביב יפו,יד אליהו,"ממ""ד",מטבח גדול,בהזדמנות
ניסים אלוני 16,2650000,NIS,https://www.yad2.co.il/realestate/item/0i0v4vx9?opened-from=feed&component-type=main_feed&spot=standard&location=20&pagination=19,דירה,4,4.0,115.0,ראש העין,פסגות אפק,"ממ""ד",4 כיווני אוויר,חניה
שמעון בן צבי 30,4900000,NIS,https://www.yad2.co.il/realestate/item/5a3x6zxt?opened-from=feed&component-type=main_feed&spot=standard&location=1&pagination=20,דירה,5,1.0,135.0,גבעתיים,שטח 9,"ממ""ד",נוף פתוח לפארק,חניה
רבי עקיבא 56,700000,NIS,https://www.yad2.co.il/realestate/item/4bt4417r?opened-from=feed&component-type=main_feed&spot=standard&location=2&pagination=20,דירה,3,3.0,55.0,באר שבע,שכונה ד',נוף פתוח לפארק,קרוב לפארק,ייחודי
הדקל 7,2950000,NIS,https://www.yad2.co.il/realestate/item/xnvmv75q?opened-from=feed&component-type=main_feed&spot=standard&location=3&pagination=20,דירה,5,11.0,171.0,אשדוד,רובע א',"ממ""ד",חניה,נכס חדש
גנסין 26,4550000,NIS,https://www.yad2.co.il/realestate/item/it0c4y0c?opened-from=feed&component-type=main_feed&spot=standard&location=4&pagination=20,דירה,4,2.0,103.0,גבעתיים,גבעת הרמבם,"ממ""ד",3 כיווני אוויר,חניה
קציר 12,4180000,NIS,https://www.yad2.co.il/realestate/item/hvd9ayao?opened-from=feed&component-type=main_feed&spot=standard&location=5&pagination=20,גג/ פנטהאוז,5,5.0,250.0,באר יעקב,צריפין החדשה,3 מרפסות,חניה,חדש מקבלן
נחל דולב 26,1550000,NIS,https://www.yad2.co.il/realestate/item/mf19f9lq?opened-from=feed&component-type=main_feed&spot=standard&location=6&pagination=20,דירה,4,2.0,127.0,שדרות,נאות שקמה,"ממ""ד",3 כיווני אוויר,חניה
המייסדים 29,3050000,NIS,https://www.yad2.co.il/realestate/item/1usu8972?opened-from=feed&component-type=main_feed&spot=standard&location=7&pagination=20,דירה,3,5.0,91.0,כפר סבא,קרית ספיר,"ממ""ד",חניה,חדש מקבלן
שדרות ארגמן 10,1350000,NIS,https://www.yad2.co.il/realestate/item/oc9eyw8k?opened-from=feed&component-type=main_feed&spot=standard&location=8&pagination=20,דירה,3,3.0,73.0,אילת,אבני חן,3 כיווני אוויר,נוף פתוח לפארק,בניין משופץ
הגיתית 7,2050000,NIS,https://www.yad2.co.il/realestate/item/tbrxgess?opened-from=feed&component-type=main_feed&spot=standard&location=9&pagination=20,דירה,4,2.0,105.0,מעלה אדומים,כלי שיר,3 כיווני אוויר,נוף פתוח לעיר,גמיש במחיר
גפן 13,6400000,NIS,https://www.yad2.co.il/realestate/item/gngo8bod?opened-from=feed&component-type=main_feed&spot=standard&location=10&pagination=20,בית פרטי/ קוטג',6,,490.0,שוהם,הדסים,2 מרפסות,3 חדרי מקלחת,3 כיווני אוויר
דרך בר יהודה 64,1870000,NIS,https://www.yad2.co.il/realestate/item/rh9nonx2?opened-from=feed&component-type=main_feed&spot=standard&location=11&pagination=20,דירה,5,4.0,112.0,נשר,עמק הכרמל,"ממ""ד",נוף פתוח לעיר,חניה
הצבעוני 16,2500000,NIS,https://www.yad2.co.il/realestate/item/wemmpizq?opened-from=feed&component-type=main_feed&spot=standard&location=12&pagination=20,דירה,4,3.0,98.0,ראשון לציון,קרית ראשון,2 מרפסות,3 כיווני אוויר,חניה
הרדוף 2,1790000,NIS,https://www.yad2.co.il/realestate/item/3xs7xerb?opened-from=feed&component-type=main_feed&spot=standard&location=13&pagination=20,דירה,3,1.0,85.0,טירת כרמל,נאות כרמל,3 כיווני אוויר,חניה,חדש מקבלן
אלה 18,1290000,NIS,https://www.yad2.co.il/realestate/item/zx7jobe1?opened-from=feed&component-type=main_feed&spot=standard&location=14&pagination=20,דירה,4,1.0,95.0,טבריה,נוף כינרת,2 מרפסות,3 כיווני אוויר,חניה
המלך אמציהו 3,3600000,NIS,https://www.yad2.co.il/realestate/item/rgdw94w1?opened-from=feed&component-type=main_feed&spot=standard&location=15&pagination=20,דירה,5,3.0,147.0,חיפה,נווה דוד,"ממ""ד",נוף פתוח לים,חניה
גולן 1,2500000,NIS,https://www.yad2.co.il/realestate/item/7paoueu2?opened-from=feed&component-type=main_feed&spot=standard&location=16&pagination=20,בית פרטי/ קוטג',5,1.0,600.0,בני יהודה,שאר העיר,3 חדרי מקלחת,נוף פתוח לפארק,חניה
התמדה 4,1680000,NIS,https://www.yad2.co.il/realestate/item/0qqok7m7?opened-from=feed&component-type=main_feed&spot=standard&location=17&pagination=20,דירה,5,6.0,139.0,חריש,"מעו""ף","ממ""ד",חניה,גמיש במחיר
המעיין 3,11500000,NIS,https://www.yad2.co.il/realestate/item/j6ovh3fe?opened-from=feed&component-type=main_feed&spot=standard&location=18&pagination=20,גג/ פנטהאוז,3,37.0,230.0,רמת גן,שכונת הראשונים,2 מרפסות,3 כיווני אוויר,חדש מקבלן
שונמית 8,2150000,NIS,https://www.yad2.co.il/realestate/item/2wq115lm?opened-from=feed&component-type=main_feed&spot=standard&location=19&pagination=20,דירת גן,5,1.0,150.0,חיפה,רמת התשבי,4 כיווני אוויר,נוף פתוח לים,בהזדמנות
כרמל 37,5300000,NIS,,מגרשים,5,,500.0,בנימינה גבעת עדה,המושבה,נכס עורפי,נכס חדש,בהזדמנות
נחל דולב 26,1550000,NIS,https://www.yad2.co.il/realestate/item/mf19f9lq?opened-from=feed&component-type=main_feed&spot=standard&location=1&pagination=21,דירה,4,2.0,127.0,שדרות,נאות שקמה,"ממ""ד",3 כיווני אוויר,חניה
המייסדים 29,3050000,NIS,https://www.yad2.co.il/realestate/item/1usu8972?opened-from=feed&component-type=main_feed&spot=standard&location=2&pagination=21,דירה,3,5.0,91.0,כפר סבא,קרית ספיר,"ממ""ד",חניה,חדש מקבלן
שדרות ארגמן 10,1350000,NIS,https://www.yad2.co.il/realestate/item/oc9eyw8k?opened-from=feed&component-type=main_feed&spot=standard&location=3&pagination=21,דירה,3,3.0,73.0,אילת,אבני חן,3 כיווני אוויר,נוף פתוח לפארק,בניין משופץ
הגיתית 7,2050000,NIS,https://www.yad2.co.il/realestate/item/tbrxgess?opened-from=feed&component-type=main_feed&spot=standard&location=4&pagination=21,דירה,4,2.0,105.0,מעלה אדומים,כלי שיר,3 כיווני אוויר,נוף פתוח לעיר,גמיש במחיר
גפן 13,6400000,NIS,https://www.yad2.co.il/realestate/item/gngo8bod?opened-from=feed&component-type=main_feed&spot=standard&location=5&pagination=21,בית פרטי/ קוטג',6,,490.0,שוהם,הדסים,2 מרפסות,3 חדרי מקלחת,3 כיווני אוויר
דרך בר יהודה 64,1870000,NIS,https://www.yad2.co.il/realestate/item/rh9nonx2?opened-from=feed&component-type=main_feed&spot=standard&location=6&pagination=21,דירה,5,4.0,112.0,נשר,עמק הכרמל,"ממ""ד",נוף פתוח לעיר,חניה
הצבעוני 16,2500000,NIS,https://www.yad2.co.il/realestate/item/wemmpizq?opened-from=feed&component-type=main_feed&spot=standard&location=7&pagination=21,דירה,4,3.0,98.0,ראשון לציון,קרית ראשון,2 מרפסות,3 כיווני אוויר,חניה
הרדוף 2,1790000,NIS,https://www.yad2.co.il/realestate/item/3xs7xerb?opened-from=feed&component-type=main_feed&spot=standard&location=8&pagination=21,דירה,3,1.0,85.0,טירת כרמל,נאות כרמל,3 כיווני אוויר,חניה,חדש מקבלן
הצנחנים 4,3000000,NIS,https://www.yad2.co.il/realestate/item/mdazc9m3?opened-from=feed&component-type=main_feed&spot=standard&location=9&pagination=21,דירה,3,1.0,102.0,הוד השרון,מגדיאל,"ממ""ד",חניה,מטבח גדול
עמנואל זיסמן 13,2670000,NIS,https://www.yad2.co.il/realestate/item/3m4j3txq?opened-from=feed&component-type=main_feed&spot=standard&location=10&pagination=21,דירה,4,6.0,104.0,הר חומה,חומת שמואל,"ממ""ד",3 כיווני אוויר,חניה
ז'בוטינסקי 50,950000,NIS,https://www.yad2.co.il/realestate/item/gwjtzx8l?opened-from=feed&component-type=main_feed&spot=standard&location=11&pagination=21,דירה,1,7.0,23.0,גבעת שמואל,רמת אילן,חניה,חבל לפספס,בהזדמנות
שדרות בן גוריון 32,2995000,NIS,https://www.yad2.co.il/realestate/item/u4e3rdy9?opened-from=feed&component-type=main_feed&spot=standard&location=12&pagination=21,דירה,5,7.0,114.0,ראשון לציון,כצנלסון,"ממ""ד",3 כיווני אוויר,חניה
צבי תדמור 2,2995000,לא,https://www.yad2.co.il/realestate/item/p2jpyzl2?opened-from=feed&component-type=main_feed&spot=standard&location=13&pagination=21,דירה,5,4.0,125.0,חולון,ח-501,"ממ""ד",3 כיווני אוויר,חניה
מבוא הגפן 10,3180000,NIS,https://www.yad2.co.il/realestate/item/7qu9dkda?opened-from=feed&component-type=main_feed&spot=standard&location=14&pagination=21,בית פרטי/ קוטג',5,,132.0,צור הדסה,העמק,2 מרפסות,3 כיווני אוויר,חניה
האלון 332,4500000,NIS,https://www.yad2.co.il/realestate/item/ffok2o9s?opened-from=feed&component-type=main_feed&spot=standard&location=15&pagination=21,דו משפחתי,5,,380.0,שתולים,שתולים,3 חדרי מקלחת,3 כיווני אוויר,חניה
חטיבת הצנחנים 23,4100000,NIS,https://www.yad2.co.il/realestate/item/woil29su?opened-from=feed&component-type=main_feed&spot=standard&location=16&pagination=21,דירת גן,5,1.0,195.0,מודיעין מכבים רעות,המגינים,"ממ""ד",3 כיווני אוויר,חניה
מנחם בגין 9,2900000,NIS,https://www.yad2.co.il/realestate/item/dwm8dep3?opened-from=feed&component-type=main_feed&spot=standard&location=17&pagination=21,דירה,4,5.0,100.0,נתניה,רמת פולג,3 כיווני אוויר,נוף פתוח לעיר,חניה
הלפרין 12,2150000,NIS,https://www.yad2.co.il/realestate/item/yff2q58h?opened-from=feed&component-type=main_feed&spot=standard&location=18&pagination=21,דירה,5,2.0,91.0,ראשון לציון,אברמוביץ',3 כיווני אוויר,חניה,חבל לפספס
מייק בראנט 11,2910000,NIS,https://www.yad2.co.il/realestate/item/p6680o2m?opened-from=feed&component-type=main_feed&spot=standard&location=19&pagination=21,דירה,5,18.0,147.0,חיפה,קרית אליעזר,"ממ""ד",4 כיווני אוויר,חניה
הר כנען 5,1330000,NIS,https://www.yad2.co.il/realestate/item/z76015ss?opened-from=feed&component-type=main_feed&spot=standard&location=20&pagination=21,דירה,4,2.0,87.0,אשקלון,ברנע,חניה,קרוב לפארק,בהזדמנות
,1330000,NIS,,,4,2.0,,,,,,
מאיר ויניק 38,3690000,NIS,https://www.yad2.co.il/realestate/item/0wplr1ru?opened-from=feed&component-type=main_feed&spot=standard&location=1&pagination=23,דירה,6,5.0,160.0,מערב ותיק,רמז,2 מרפסות,3 כיווני אוויר,חניה
וולפסון 8,1570000,NIS,https://www.yad2.co.il/realestate/item/vazrn8e2?opened-from=feed&component-type=main_feed&spot=standard&location=2&pagination=23,דירה,4,3.0,126.0,עפולה,דרום עפולה,"ממ""ד",חניה,נכס חדש
"פלמ""ח 14",3950000,NIS,https://www.yad2.co.il/realestate/item/dibjy8fz?opened-from=feed&component-type=main_feed&spot=standard&location=3&pagination=23,דירה,4,2.0,130.0,מבשרת ציון,מעוז ציון ב',4 כיווני אוויר,חניה,חדש מקבלן
משה וילנסקי 58,4600000,NIS,https://www.yad2.co.il/realestate/item/s03ppo18?opened-from=feed&component-type=main_feed&spot=standard&location=4&pagination=23,דירה,5,5.0,130.0,רעננה,נווה זמר,3 חדרי מקלחת,3 כיווני אוויר,חניה
עדעד 5,4470000,NIS,https://www.yad2.co.il/realestate/item/jmkxq515?opened-from=feed&component-type=main_feed&spot=standard&location=5&pagination=23,בית פרטי/ קוטג',5,,615.0,עומר,שאר העיר,"ממ""ד",4 כיווני אוויר,חניה
שירת הים 3,3900000,NIS,https://www.yad2.co.il/realestate/item/6rqjk5gq?opened-from=feed&component-type=main_feed&spot=standard&location=6&pagination=23,דו משפחתי,8,,330.0,ניצן,ניצן,2 מרפסות,3 כיווני אוויר,חניה
תל אביב 5,4050000,NIS,https://www.yad2.co.il/realestate/item/mqofxfwf?opened-from=feed&component-type=main_feed&spot=standard&location=7&pagination=23,דירה,5,4.0,144.0,נס ציונה,מרכז מערבי,"ממ""ד",4 כיווני אוויר,חניה
יהודה הלוי 12,2790000,NIS,https://www.yad2.co.il/realestate/item/hj4tv6fr?opened-from=feed&component-type=main_feed&spot=standard&location=8&pagination=23,דירה,6,4.0,169.0,קרית אתא,מרכז העיר,"ממ""ד",3 כיווני אוויר,חניה
חברון 12,4250000,NIS,https://www.yad2.co.il/realestate/item/66sf4fl3?opened-from=feed&component-type=main_feed&spot=standard&location=9&pagination=23,דירה,3,4.0,65.0,לב העיר צפון,לב תל אביב,"ממ""ד",נכס חדש,בהזדמנות
דרור 3,1800000,NIS,https://www.yad2.co.il/realestate/item/rj0559ad?opened-from=feed&component-type=main_feed&spot=standard&location=10&pagination=23,דירת גן,5,1.0,190.0,אופקים,חורשת נח,"ממ""ד",חניה,נכס חדש
אלול 16,1900000,NIS,https://www.yad2.co.il/realestate/item/mpgvwtcu?opened-from=feed&component-type=main_feed&spot=standard&location=11&pagination=23,דירה,3,1.0,93.0,אשדוד,"רובע י""ב","ממ""ד",נוף פתוח לפארק,נכס עורפי
ביבאס 27,1990000,NIS,https://www.yad2.co.il/realestate/item/6maplfp2?opened-from=feed&component-type=main_feed&spot=standard&location=12&pagination=23,דירה,2,1.0,40.0,ירושלים,מחנה יהודה - לב העיר,קרוב לפארק,חבל לפספס,בהזדמנות
בעלי התוספות 9,1990000,לא,https://www.yad2.co.il/realestate/item/7yus9jro?opened-from=feed&component-type=main_feed&spot=standard&location=13&pagination=23,גג/ פנטהאוז,5,5.0,180.0,אלעד,אלעד,3 חדרי מקלחת,"ממ""ד",בהזדמנות
